certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Cappuccino Gelado;Experimental Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Dementadora;Baltic Porter;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Dunkel Weizen;Dunkelweizen;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Leicthbier;Leichtbier;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;O Dragão Acordou;Coffee Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Salva - Tô Apavorado com Morango;American Fruit Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Salva APA;New Zealand Pale Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Salva -Goiabada sem glúten;Sin Gluten;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Salva India Pale Ale;New Zealand Ipa;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Smoke Porter;Smoke Porter;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;Stout Querendo;American Stout;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;to apavorado con goiaba;American Fruit Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Salva;to apavorado con goiaba;American Fruit Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Serra Forte;Cerveja Princesa da Serra - 1766 OATMEAL STOUT;Oatmeal Stout;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Serra Forte;Cerveja Princesa da Serra - Weizen;Bernsteinfarbenes Weizen;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Speranza;Speranza Arábica Lager;Coffee Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;Bretted Mind;Brett Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;Mel de Cacau;Brazilian Fruit Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;O Julgamento Selvagem;Belgian Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;O menino Sep;Helles Rauchbier;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;Paisagem Interior;Specialty Saison;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;Terra da Cachaça;Baltic Porter (Wood-Aged);Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Três Santas;Uma canção praieira.;American Belgo Ale;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;CERVEJARIA TURAT TI - TURATTI PREMIUM LAGER;Cream Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Cervejaria Turatti - Feitiçaria noturna;Field Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Coconut & Pancake Brunch Stout;Specialty Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Coffee & Pancake Brunch Stout;Specialty Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Guava Cheesecake;Experimental Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Guava Cheesecake Sem Glutem;Sin Gluten;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Premium Lager;Ice Lager;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Turatti;Reserve 2024;Herb And Spice Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Unsa Bier;Chopp Munich Dunkel Unsa Bier;Munich Dunkel;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Vitruviana;Zepellin;Hazy Ipa;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Walnut;Thoruna Red IPA;American Amber Ale;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Walnut;Walnut Belgian Blond Ale;Belgian Blonde Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Walnut;Walnut Quadrupel;Quadrupel;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Ziel;Ziel Nicolau;Dubbel;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cervejaria Ziel;Ziel Vulkaan;American Amber Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cerveza Mist;Mist Hoppy Mosaic;American Pale Ale;Plata;Plata;Beer;Style; - ;Uruguay
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cerveza Mist;Mist Wee Heavy;Wee Heavy;Bronce;Bronce;Beer;Style; - ;Uruguay
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Consedbeer;Malbec!;Sour Italian Grape Ale;Plata;Plata;Beer;Style;Santiago;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cosvesi;Cosvesi Fruit Beer;American Fruit Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cosvesi;Cosvesi Smoked Porter;Smoke Porter;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Cosvesi;Manjar dos Deuses;Experimental Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Crew Republic (Colab. Con Iron Maiden);Trooper - Progressive Lager;New Zealand Pilsner;Plata;Plata;Beer;Style; - ;Alemania
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Dakza Br.;DAKZA PILSEN;Malt Liquor;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Dakza Br.;MAGIA NEGRA;Pastry Stout;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Dama Bier;DAMA BIER - DAMA STOUT;Export Stout;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Dama Bier;DAMA BIER - DAMA TUPI;Rye Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Dama Bier;DAMA RUSSIAN IMPERIAL STOUT;Imperial Stout;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Daoravida Brewpub;Mankay;Chili Pepper Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Darling Brew;Break Free Gluten-Free Red Ale;Dark Mild;Plata;Plata;Beer;Style;Sudáfrica;Sudáfrica
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Dna Beer;DNA Beer - Sucellus;American Strong Pale Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Fario;Golden Ale;Blonde Ale;Oro;Oro;Beer;Style;Coyhaique;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Faroeste Beer;Barley Wine;British Barley Wine;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Faroeste Beer;Dry Stout;Irish Dry Stout;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Faroeste Beer;Emma Blackberry;Robust Porter;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Fegigubier;IPA;English Ipa;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Genys Br. Co.;Craft Beer Near Me Open Now;Sin Gluten;Plata;Plata;Beer;Style;Lituania;Lituania
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Going Gremlin (Colab. Con Labietis);Ummja Varava;Herb And Spice Beer;Bronce;Bronce;Beer;Style; - ;Portugal
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Going Gremlin (Colab. Con Rebel's Brew.);Crazy Heads;Imperial Ipa;Plata;Plata;Beer;Style; - ;Portugal
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Gosemanufaktur;Edelgose;Gose;Oro;Oro;Beer;Style; - ;Alemania
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Gosemanufaktur;Kellergold;Kellerbier;Oro;Oro;Beer;Style; - ;Alemania
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Green Head;DIABEDO - Belgian Pale Ale;Speciale Belge;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Green Head;GREEN CARD - IPA;New Zealand Ipa;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Green Head;SMELLY SABRO - APA;New Zealand Pale Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Green Head;ULTRA LEVE - Pilsen;American Lager;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Haenschbier;Haenschbier - Witbier;Witbier;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Haenschbier;Haenschbier Catharina Sour Maracujá com Pimenta;Chili Pepper Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Haenschbier;Haenschbier Dortmunder;Dortmunder Export;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Haenschbier;Haenschbier Fruit Beer Guava;American Wheat Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Haenschbier;Haenschbier Hop Ale;American Pilsner;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hank Bier;Bacon Serenade;Bock Rauchbier;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hank Bier;Blondie;Belgian Strong Blonde Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hank Bier;Honky Tonk Nerso;Fresh Hop Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hank Bier;Midnight Train;Irish Dry Stout;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hank Bier;Strong Dark;Belgian Strong Dark Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hank Bier;Strong Dark Amburana;Belgian Strong Dark Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hankzbier;Achocolatado de Gente Grande;Chocolate Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hankzbier;Cookie da Vovó;Pastry Stout;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hankzbier;hankz off the tap;Imperial Hazy Ipa;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hankzbier;I Don't Know What to Say to You;Pastry Stout;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Harmobrew;Bravo Baguette Pilsner;Kölsch;Oro;Oro;Beer;Style; - ;China
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Harmobrew;Schubert's Bread Saison;Tripel;Oro;Oro;Beer;Style; - ;China
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Híbrida Cervejaria;Prince of Darkness;Imperial Stout;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Himmel Bier;Himmel Dubbel;Dubbel;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Himmel Bier;Himmel Festbier;Oktoberfest;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hofbauer;Weiss Bier;Leichtes Weizen;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hop Bros Cervejaria;APA;English Ipa;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hop Bros Cervejaria;Dubbel;Brett Beer;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Hoppebräu;Fuchsteufelswuid;American Sour Ale;Oro;Oro;Beer;Style; - ;Alemania
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;I Lupi Cervejaria;Aurora;American IPA (Juicy IPA);Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;I Lupi Cervejaria;Giulietta;Catharina Sour;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;I Lupi Cervejaria;Old stuff;Berliner Weisse;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Iniguez;American Stout;American Stout;Bronce;Bronce;Beer;Style;Constitucion;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Jester (Colab. Con Tierra Cervecera);nube voladora;Hazy Ipa;Oro;Oro;Beer;Style;Santiago;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;La Vizcaína;La Ñogui;Wild Beer;Oro;Oro;Beer;Style; - ;México
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;La Vizcaina (Colab. Con Tebana Laboratorio Cervecero);JIJA DEL MAIZ;Kentucky Common;Bronce;Bronce;Beer;Style; - ;México
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Lambiek Fabriek;Juicy & Wild Muscar-Elle;Fruit Lambic;Oro;Oro;Beer;Style; - ;Bélgica
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Liechtensteiner Brauhaus;Liechtensteiner Festbier;Märzen;Plata;Plata;Beer;Style;Suiza;Suiza
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Marchand Beer Co.;Extra Juicy;Hazy Strong Pale Ale;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Marchand Beer Co.;Golden Days of L.A;West Coast Ipa;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Marchand Beer Co.;Imperial sour de Goiaba, Cajú e Maracujá;American Fruited Sour;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Marchand Beer Co.;Witbier Low Alcohol;Belgian Session Ale;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Marchand Beer Co.;Yakima Rising;Imperial Hazy Ipa;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Mil Demonios;(i?+m)?=0;American Barley Wine;Bronce;Bronce;Beer;Style;Santiago;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Minas Bier;MINAS IRISH STOUT;Irish Dry Stout;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Mr. Brew. Cervejaria;Mr. Brew. - Imperial Stout;Imperial Stout;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Mr. Brew. Cervejaria;Mr. Brew. - Stout;Export Stout;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Mr. Brew. Cervejaria;Mr. Brew. Experience - Brett Saison com Butiá;Brett Beer;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Nave;Criadores de Mundo;California Common;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Nave;Futuro É Vórtex;Bohemian Pilsner;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Nave;Novas Auroras;Australian Pale Ale;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Nave;Perdidos no Tempo;Altbier;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Nave;Space Queen;Special Bitter;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;No.18 Brewery;FRAGRANS OOLONG;Herb And Spice Beer;Oro;Oro;Beer;Style; - ;China
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Okcidenta;Munich Lager;Munich Helles;Oro;Oro;Beer;Style; - ;Argentina
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Olbroder;Cuatro Patas;Quadrupel;Oro;Oro;Beer;Style; - ;Colombia
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Olbroder;Hechicero Grut Beer;Historical Beer;Oro;Oro;Beer;Style; - ;Colombia
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Piwo Cervejaria;Aguia Branca;Grodziskie;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Piwo Cervejaria;Pinga Fogo;Hazy Ipa;Oro;Oro;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Piwo Cervejaria;Solstício;Maibock;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Pohjala Br.;Öö (10,5%);Baltic Porter;Plata;Plata;Beer;Style;Estonia;Estonia
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;River Falls. Co.;River Falls Amburana Oud Bruin Mr Marc;Wood Aged Sour;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;River Falls. Co.;River Falls Brewing Co - Escamada Juicy IPA;Hazy Pale Ale;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Ronchi Beer;BARLEYWINE VISIONÁRIO;British Barley Wine;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Ruradelica Ales;Zebra;American Stout;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Sacramento Br. Co.;Churro Campaña;Blonde Ale;Oro;Oro;Beer;Style; - ;Paraguay
