certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
Brussels Beer Challenge;Bélgica;2022-10;2022;Accademia srl;Abiura;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Italia
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Accomplice Beer Co.;Slumber Car;Brown Porter;Bronce;Bronce;Beer;Style;Cheyenne;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Accomplice Beer Co.;Krimson King;Other Strong Beer;Plata;Plata;Beer;Style;Cheyenne;EEUU
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Adamar;Adamar Irish Red Ale;Irish Red Ale;Bronce;Bronce;Beer;Style;Tapachula;México
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Adams Street Brewery;Der Reisende;Export Stout;Plata;Plata;Beer;Style;Chicago;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Adirondack Pub and Brewery;Bobcat Pilsner;Mixed Culture Brett Beer;Plata;Plata;Beer;Style;Lake George;EEUU
Copa Conquistadores - Chile;Nacional;2025-08;2025;Aegir;Surtur;Extra Special Bitter;Oro;Oro;Beer;Style;Villarrica;Chile
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Agricola Tralcao; - ; - ;Best Brew - Bronce - Chile;Bronce;Brew.;Pais; - ;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Água Do Monge;Tripel Chardonnay;Belgian Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Água Do Monge;Saison Gabiroba;Brett Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Água Do Monge;Wee Heavy;Historical Beer;Bronce;Bronce;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Água Do Monge;Saison Pitaya;Saison;Oro;Oro;Beer;Style; - ;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Água Do Monge;Saison Castanheira;Specialty Saison;Bronce;Bronce;Beer;Style;Guarapuava;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Água Do Monge;Saison Niagara;Wild Beer;Plata;Plata;Beer;Style; - ;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Água Do Monge;Saison Niagara;Wild Beer;Oro;Oro;Beer;Style;Guarapuava;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Água Do Monge;Saison Chardonnay;Wood Aged Sour;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Agua Do Monge Cervejaria; - ; - ;Best Brew - Brasil;Oro;Brew.;Pais; - ;Brasil
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Cream Ale;Cream Ale;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Agua Do Monge Cervejaria;Saison Pitaya;Saison;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Saison Chardonnay;Saison;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Saison Pitaya;Saison;Best Beer - Brasil;Oro;Beer;Pais; - ;Brasil
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Saison Pitaya;Saison;Best Beer - Copa;Oro;Beer;Cup; - ;Brasil
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Saison Pitaya;Saison;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Saison Castanheira;Saison;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Agua Do Monge Cervejaria;Saison Pitaya;Saison;Plata;Plata;Beer;Style; - ;Brasil
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Agua&Sol;La Maravilla es de SanVI;American Sour Ale;Plata;Plata;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Centro MX - Mexico;Internacional;2025-05;2025;Agua&Sol;La Maravilla es de SanVI;American Sour Ale;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Centro MX - Mexico;Internacional;2025-05;2025;Agua&Sol;La Maravilla es de SanVI;American Sour Ale;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Agua&Sol;La Maravilla es de SanVI;American Sour Ale;Plata;Plata;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Agua&Sol;La Maravilla es de SanVI;American Sour Ale;Bronce;Bronce;Beer;Style;San Vicente de Tagua Tagua;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Agua&Sol;Mañana Me Chanto;Belgian Fruit Beer;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa ACI - Chile;Nacional;2025-04;2025;Agua&Sol;La Maravilla es de SanVI;COMPLETAR;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Agua&Sol;Zuñiga Pueblo Tipico;Extra Special Bitter;Plata;Plata;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Agua&Sol;Zuñiga Pueblo Tipico;Extra Special Bitter;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Agua&Sol;La Maravilla Es De Sanvi;Flavoured Wild & Sour Beer;Plata;Plata;Beer;Style; - ;Chile
Copa Interregional Río Maule - Chile;Nacional;2025-10;2025;Agua&Sol;La Maravilla es de SanVI;Gose;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Agua&Sol;La Maravilla es de SanVI;Gose;Bronce;Bronce;Beer;Style;San Vicente de Tagua Tagua;Chile
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Agua&Sol;SanVicentana;Oatmeal Stout;Bronce;Bronce;Beer;Style; - ;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Agua&Sol;La Maravilla Es De San Vi;Sour Fruit;Bronce;Bronce;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Agua&Sol;Cuando Riegan los Trigales;Classic Saison;Oro;Oro;Beer;Style;San Vicente de Tagua Tagua;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Aguas Libres;Drake;American Amber Ale;Bronce;Bronce;Beer;Style;Valdivia;Chile
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Aguas Libres;drake;American Amber Ale;Oro;Oro;Beer;Style; - ;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Aguas Libres;Neverita;American Pale Ale;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Aguas Libres;Nectapilos C/Viralata;NZ Pale Ale;Plata;Plata;Beer;Style;Valdivia;Chile
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Ahnapee Brewery;Two Stall;Sweet Stout;Bronce;Bronce;Beer;Style;Suamico;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Airways Brewing Co.;3rd Anniversary;Smoke Beer;Plata;Plata;Beer;Style;Kent;EEUU
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Al Fero Birrificio;Mèrica 1875;American Pale Ale;Plata;Plata;Beer;Style;Brasil;Brasil
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Al Fero Birrificio;Catharina Sour Butiá;Catharina Sour;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Al Fero Birrificio;Al Fero Sem Alcool;Honey Beer;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Al Fero Birrificio;Al Fero Sem Alcool;Non-Alcohol;Plata;Plata;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Al’s of Hampden/Pizza Boy Brewing Co.;Hoptart;Experimental Beer;Plata;Plata;Beer;Style;Enola;EEUU
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Alameda Beer Co.;Cielito lindo;Blonde Ale;Bronce;Bronce;Beer;Style;Santiago;Chile
Copa ACI - Chile;Nacional;2025-04;2025;Alameda Beer Co.;San Pato;COMPLETAR;Bronce;Bronce;Beer;Style;Santiago;Chile
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Alameda Beer Co.;Pre Emergencia Hazy IPA;Hazy Ipa;Plata;Plata;Beer;Style; - ;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Alameda Beer Co.;San Pato;Irish Dry Stout;Bronce;Bronce;Beer;Style;Santiago;Chile
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Alameda Brewing;Burma Ale;Herb & Spice Beer;Plata;Plata;Beer;Style;Alameda;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Alamo Beer Co.;Fancy Meeting You Beer;Historical Beer;Bronce;Bronce;Beer;Style;San Antonio;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Alaskan Brewing Co.;Alaskan IPA;Golden or Blonde Ale;Bronce;Bronce;Beer;Style;Juneau;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Alaskan Brewing Co.;Spruce IPA;Herb & Spice Beer;Oro;Oro;Beer;Style;Juneau;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Alaskan Brewing Co.;Alaskan Oatmeal Stout;Oatmeal Stout;Bronce;Bronce;Beer;Style;Juneau;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Alaskan Brewing Co.;Alaskan Amber;Old Ale or Strong Ale;Plata;Plata;Beer;Style;Juneau;EEUU
Brussels Beer Challenge;Bélgica;2021-10;2021;Alaskan Brewing Company;Midnight Haze IPA;Dark/Black IPA;Silver Medal;Plata;Beer;BeerStyle;;EEUU
Brussels Beer Challenge;Bélgica;2021-10;2021;Alaskan Brewing Company;Alaskan Amber Ale;Irish Red Ale;Bronze Medal;Bronce;Beer;BeerStyle;;EEUU
Copa Conquistadores - Chile;Nacional;2025-08;2025;Alchemist;Coffee Stout;Robust Porter;Oro;Oro;Beer;Style;Punta Arenas;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Alchemist;Coffee Stout - Robust Porter;Robust Porter;Best Style - Ale/Lager;Oro;Beer;Style;Punta Arenas;Chile
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Alchimia Brew.;Sour Frambuesa;Fruit Sour Beer;Plata;Plata;Beer;Style; - ;Chile
Brussels Beer Challenge;Bélgica;2023-10;2023;Alchimie Srl (Alchemist Ale);Ignifer;American Red Ale;Silver Medal;Plata;Beer;BeerStyle;;Italia
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;AleSmith Brewing Co.;Olde Ale;Old Ale;Oro;Oro;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;AleSmith Brewing Co.;AleSmith Decadence 2010 Old Ale;Old Ale or Strong Ale;Plata;Plata;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;AleSmith Brewing Co.;AleSmith Old Numbskull;Old Ale or Strong Ale;Bronce;Bronce;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;AleSmith Brewing Co.;AleSmith Old Ale 2013;Old Ale or Strong Ale;Oro;Oro;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;AleSmith Brewing Co.;Wee Heavy;Scotch Ale;Oro;Oro;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;AleSmith Brewing Co.;AleSmith Wee Heavy;Scotch Ale;Plata;Plata;Beer;Style;San Diego;EEUU
Brussels Beer Challenge;Bélgica;2025-10;2025;AleSmith Brewing Company;Speedway Stout;Russian Imperial Stout;Plata Medal;Plata;Beer;BeerStyle;;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Alesong Brewing & Blending;Raspberry Parliament;Belgian Fruit Beer;Oro;Oro;Beer;Style;Eugene;EEUU
Brussels Beer Challenge;Bélgica;2025-10;2025;Alesong Brewing and Blending;Showstopper '25;Imperial Stout Barrel or Wood Aged;Bronce Medal;Bronce;Beer;BeerStyle;;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Alewerks Brewing Co.;Bourbon Barrel Porter;Brett Beer;Bronce;Bronce;Beer;Style;Williamsburg;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Alexander;Alexander Black;Robust Porter;Oro;Oro;Beer;Style;Emek Hefer;EEUU
Brussels Beer Challenge;Bélgica;2020-10;2020;Aligenti BV;Bienne;Speciality beer: Italian Grape Ale;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Alken-Maes;Affligem Blond;Abbey Blond;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Alken-Maes;Affligem blond;Abbey Blond;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2021-10;2021;Alken-Maes;Affligem Blond;Abbey Blond;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Alken-Maes;Affligem Blond;Abbey Blond;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Alken-Maes;Affligem Dubbel;Abbey Dubbel;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Alken-Maes;Affligem Dubbel;Abbey Dubbel;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Alken-Maes;Affligem 0.0%;Alcohol-free;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2023-10;2023;Alken-Maes;Affligem Blond 0.0%;Alcohol-free;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Alken-Maes;Cristal 0.0%;Alcohol-free;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Alken-Maes;Maes 0.0%;Alcohol-free;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Alken-Maes;Affligem VI BEL Brut;Brut Beer;Oro Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2018-10;2018;Alken-Maes;Maes;International Pilsner;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Alken-Maes;Hapkin;Strong Blonde;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2022-10;2022;Alken-Maes;Hapkin;Strong Blonde;Gold Medal;Oro;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2024-10;2024;Alken-Maes;Hapkin;Strong Blonde;Silver Medal;Plata;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2019-10;2019;Alken-Maes;Hapkin;Strong Blonde/Golden Ale;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2025-10;2025;Alken-Maes;Mort subite Juicy – Bloody Berry;Strong Red Fruit Beer;Bronce Medal;Bronce;Beer;BeerStyle;;Bélgica
Brussels Beer Challenge;Bélgica;2020-10;2020;Alken-Maes;Affligem Belgisch Wit;Witbier;Bronze Medal;Bronce;Beer;BeerStyle;;Bélgica
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Alkimia;Poesia Liquida;Belgian Dark Strong Ale;Bronce;Bronce;Beer;Style;Santiago;Chile
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;All Rise Brewing Co.;Feder Monde;Light Lager;Plata;Plata;Beer;Style;Chicago;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Allagash Brewing Co.;White;Contemporary Gose;Bronce;Bronce;Beer;Style;Portland;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Allagash Brewing Co.;Mattina Rossa;Indigenous Beer;Plata;Plata;Beer;Style;Portland;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Allagash Brewing Co.;Allagash White;Smoke Beer;Oro;Oro;Beer;Style;Portland;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Allagash Brewing Co.;Allagash Tripel;Specialty Saison;Plata;Plata;Beer;Style;Portland;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Allagash Brewing Co.;Tripel;Specialty Saison;Oro;Oro;Beer;Style;Portland;EEUU
Brussels Beer Challenge;Bélgica;2024-10;2024;Allagash Brewing Company;Allagash Tripel;Belgian Tripel;Bronze Medal;Bronce;Beer;BeerStyle;;EEUU
Brussels Beer Challenge;Bélgica;2022-10;2022;Allagash Brewing Company;Allagash White;Witbier;Silver Medal;Plata;Beer;BeerStyle;;EEUU
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Almirante Br.;Barba Verde;American Ipa;Oro;Oro;Beer;Style; - ;Perú
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Almirante Br.;What the hell?;Munich Helles;Bronce;Bronce;Beer;Style; - ;Perú
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Alpendorf Cervejaria;Alpendorf Double American Porter;Imperial Porter;Bronce;Bronce;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Alpendorf Cervejaria;Alpendorf Imperial Gose Caramelo Salgado;Specialty Beer;Plata;Plata;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Alpine Beer Co.;Odin’s Raven;Chocolate Beer;Bronce;Bronce;Beer;Style;Alpine;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Alpirsbacher Klosterbräu Glauner;Alpirsbacher Pils;Pumpkin Beer;Plata;Plata;Beer;Style;Alpirsbach;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Alpirsbacher Klosterbreau Glauner Co.;Alpirsbacher Spezial;Mixed Culture Brett Beer;Plata;Plata;Beer;Style;Alpirsbach;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;ALT Brew;Ripped Jeans and Wolf Shirts;Historical Beer;Bronce;Bronce;Beer;Style;Madison;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;ALT Brew;Copperhead;Historical Beer;Bronce;Bronce;Beer;Style;Madison;EEUU
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Alta Baja;Pata Salada;Mexican Pale Lager;Bronce;Bronce;Beer;Style;Ensenada;México
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Altamira;Amber Ale;American Amber Ale;Plata;Plata;Beer;Style; - ;Chile
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Altamira;Banana Pancake;Hefeweizen;Country Winner - Oro;Oro;Beer;Pais; - ;Chile
Copa ACI - Chile;Nacional;2025-04;2025;Altamira;IPA sin Alcohol;COMPLETAR;Plata;Plata;Beer;Style;Quillota;Chile
Copa ACI - Chile;Nacional;2025-04;2025;Altamira;Moana Pils;COMPLETAR;Bronce;Bronce;Beer;Style;Quillota;Chile
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Altamira;Nitro Imperial Mocca Stout;Flavoured Stout & Porter;Bronce;Bronce;Beer;Style; - ;Chile
World Beer Awards. Fase local - Chile;Nacional;2025-05;2025;Altamira;Low Carb Lager;Low Carb Lager;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Altamira;MESTIZA DEUTSCHES ALT BIER;Amber Hybrid Beer;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Altamira;Altamira Nitro Pastry Stout Dulcito e Coco;Pastry Stout;Bronce;Bronce;Beer;Style; - ;Chile
Copa Cerveza Austro - Ecuador;Internacional;2025-05;2025;Altamontaña;Raspadura Stout;American Stout;Bronce;Bronce;Beer;Style; - ;Ecuador
Brussels Beer Challenge;Bélgica;2024-10;2024;ALTEA SRL;Pacific Cold IPA;Gluten Free;Gold Medal;Oro;Beer;BeerStyle;;Italia
Brussels Beer Challenge;Bélgica;2024-10;2024;ALTEA SRL;Mrs. Bitter;Light Bitter/Bitter/Best Bitter/ESB;Silver Medal;Plata;Beer;BeerStyle;;Italia
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Altitude Chophouse and Brewery;Altitude Alt;Dark Lager;Oro;Oro;Beer;Style;Laramie;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Altitude Chophouse and Brewery;Altitude Amber Ale;Smoke Beer;Oro;Oro;Beer;Style;Laramie;EEUU
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Alto Golfo;Delta pilsner;New Zealand Pilsner;Oro;Oro;Beer;Style;San Luis Rio Colorado;México
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Altstadt Brewery;Altstadt Hefe;Contemporary Gose;Oro;Oro;Beer;Style;Fredericksburg;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Altstadt Brewery;Altstadt Alt;Dark Lager;Bronce;Bronce;Beer;Style;Fredericksburg;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Altstadt Brewery;Altstadt Radler;Fruit Beer;Oro;Oro;Beer;Style;Fredericksburg;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Alvarado Street Brewery;Local Shred Red;Double Red Ale;Oro;Oro;Beer;Style;Salinas;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Alvarado Street Brewery;Contains No Juice;Double Hazy Ipa;Plata;Plata;Beer;Style;Salinas;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Alvarado Street Brewery;Howzit Punch;Historical Beer;Oro;Oro;Beer;Style;Salinas;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Alvarado Street Brewery;Howzit Punch;Historical Beer;Plata;Plata;Beer;Style;Salinas;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Alvarado Street Brewery;Single Cone;Strong Red Ale;Bronce;Bronce;Beer;Style;Salinas;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Alvarado Street Brewery - Monterey;Double Cone;Double Ipa;Plata;Plata;Beer;Style;Alvarado Street Brewery - Monterey;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Alvarado Street Brewery & Grill;Gold Label Mai Tai P.A.;Hazy Pale Ale;Bronce;Bronce;Beer;Style;Monterey;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Alvarado Street Brewery & Grill;Mai Tai P.A.;Hazy Pale Ale;Bronce;Bronce;Beer;Style;Monterey;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Amalgam Brewing;Table 44;Brett Beer;Oro;Oro;Beer;Style;Denver;EEUU
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Amante Brew. Co.;Elizabeth;Rye Beer;Plata;Plata;Beer;Style;Mexicali;México
Brussels Beer Challenge;Bélgica;2021-10;2021;Ambev;Brahma Duplo Malte;American  Pilsner;Silver Medal;Plata;Beer;BeerStyle;;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Ambev;Patagonia IPA;American IPL;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Ambev;Brahma;American Lager;Oro;Oro;Beer;Style;Brasil;Brasil
Brussels Beer Challenge;Bélgica;2023-10;2023;Ambev;Original;Light Lager;Gold Medal;Oro;Beer;BeerStyle;;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Ambev;Brahma Chopp;Tropical Light Lager;Bronce;Bronce;Beer;Style; - ;Brasil
Brussels Beer Challenge;Bélgica;2019-10;2019;Ambrosia e.U.;Ambrosia;Best Bitter;Bronze Medal;Bronce;Beer;BeerStyle;;Austria
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;American Harvest Brewpub at Schoolcraft College;American Harvest Kolsch;Dark Lager;Plata;Plata;Beer;Style;Livonia;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Amsterdam Brewing Co.;Bord du Lac;Dark Lager;Plata;Plata;Beer;Style;Toronto;Canadá
